no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	578.76
CIÊNCIAS BIOLÓGICAS	Licenciatura	Vespertino	PI	Bom Jesus	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS PROFESSORA CINOBELINA ELVAS	0	A	Ampla concorrência	25	25	550.74
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	687.56
CIÊNCIAS CONTÁBEIS	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	641.67
CIÊNCIAS DA NATUREZA	Licenciatura	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	30	30	570.35
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	695.01
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	631.21
CIÊNCIAS SOCIAIS	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	15	15	622.06
CIÊNCIAS SOCIAIS	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	13	13	596.46
DIREITO	Bacharelado	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	28	28	710.73
DIREITO	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	28	28	716.89
EDUCAÇÃO FÍSICA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	23	23	647.40
ENFERMAGEM	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	700.23
ENFERMAGEM	Bacharelado	Integral	PI	Floriano	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS AMILCAR FERREIRA SOBRAL	0	A	Ampla concorrência	15	15	665.74
ENFERMAGEM	Bacharelado	Integral	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	15	15	671.71
ENGENHARIA AGRONÔMICA	Bacharelado	Integral	PI	Bom Jesus	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS PROFESSORA CINOBELINA ELVAS	0	A	Ampla concorrência	25	25	598.41
ENGENHARIA AGRONÔMICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	650.65
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	15	15	629.54
ENGENHARIA CIVIL	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	741.38
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	644.56
ENGENHARIA DE PESCA	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	584.02
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	693.07
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	722.25
ENGENHARIA FLORESTAL	Bacharelado	Integral	PI	Bom Jesus	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS PROFESSORA CINOBELINA ELVAS	0	A	Ampla concorrência	25	25	568.98
ENGENHARIA MECÂNICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	717.13
ESTATÍSTICA	Bacharelado	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	621.88
FARMÁCIA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	15	15	696.79
FILOSOFIA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	609.99
FÍSICA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	636.22
FÍSICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	645.92
FISIOTERAPIA	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	663.13
GEOGRAFIA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	596.72
HISTÓRIA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	641.58
HISTÓRIA	Licenciatura	Integral	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	599.75
JORNALISMO	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	663.11
LETRAS - INGLÊS	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	643.15
LETRAS - LÍNGUA PORTUGUESA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	635.69
LETRAS - PORTUGUÊS	Licenciatura	Noturno	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	586.07
LETRAS - PORTUGUÊS E FRANCÊS	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	605.44
MATEMÁTICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	637.69
MATEMÁTICA	Licenciatura	Noturno	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	611.17
MATEMÁTICA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	646.49
MATEMÁTICA	Licenciatura	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	612.93
MEDICINA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	788.83
MEDICINA	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	20	20	772.76
MEDICINA VETERINÁRIA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	690.63
MEDICINA VETERINÁRIA	Bacharelado	Integral	PI	Bom Jesus	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS PROFESSORA CINOBELINA ELVAS	0	A	Ampla concorrência	25	25	660.59
MODA, DESIGN E ESTILISMO	Bacharelado	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	648.87
NUTRIÇÃO	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	682.04
NUTRIÇÃO	Bacharelado	Integral	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	656.62
ODONTOLOGIA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	18	18	727.13
PEDAGOGIA	Licenciatura	Noturno	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	586.16
PEDAGOGIA	Licenciatura	Vespertino	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	598.54
PEDAGOGIA	Licenciatura	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	588.55
PEDAGOGIA	Licenciatura	Noturno	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	557.32
PEDAGOGIA	Licenciatura	Matutino	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	598.54
PEDAGOGIA	Licenciatura	Noturno	PI	Floriano	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS AMILCAR FERREIRA SOBRAL	0	A	Ampla concorrência	20	20	564.10
PSICOLOGIA	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	672.49
QUÍMICA	Licenciatura	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	630.34
QUÍMICA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	18	18	638.95
SERVIÇO SOCIAL	Bacharelado	Vespertino	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	25	25	621.47
SISTEMAS DE INFORMAÇÃO	Bacharelado	Integral	PI	Picos	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS SENADOR HELVÍDIO NUNES DE BARROS	0	A	Ampla concorrência	25	25	604.73
TURISMO	Bacharelado	Integral	PI	Parnaíba	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS DE PARNAÍBA	0	A	Ampla concorrência	25	25	583.68
ZOOTECNIA	Bacharelado	Integral	PI	Bom Jesus	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS PROFESSORA CINOBELINA ELVAS	0	A	Ampla concorrência	25	25	559.59
ZOOTECNIA	Bacharelado	Integral	PI	Teresina	UFPI	UNIVERSIDADE FEDERAL DO PIAUÍ	CAMPUS MINISTRO PETRÔNIO PORTELLA - UNIDADE SEDE	0	A	Ampla concorrência	20	20	605.34
ADMINISTRAÇÃO	Bacharelado	Matutino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	28	28	690.21
ADMINISTRAÇÃO	Bacharelado	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	28	28	682.16
ADMINISTRAÇÃO	Bacharelado	Integral	AM	Benjamin Constant	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO ALTO SOLIMÕES	0	A	Ampla concorrência	12	12	624.29
ADMINISTRAÇÃO	Bacharelado	Noturno	AM	Parintins	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "PROF. DORVAL VARELA MOURA" 	0	A	Ampla concorrência	12	12	620.46
AGRONOMIA	Bacharelado	Integral	AM	Humaitá	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO VALE DO RIO MADEIRA	0	A	Ampla concorrência	12	12	615.28
AGRONOMIA	Bacharelado	Integral	AM	Itacoatiara	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "MOYSÉS BENARRÓS ISRAEL" DO PÓLO MÉDIO AMAZONAS	0	A	Ampla concorrência	12	12	594.80
AGRONOMIA	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	11	11	651.73
ANTROPOLOGIA	Bacharelado	Integral	AM	Benjamin Constant	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO ALTO SOLIMÕES	0	A	Ampla concorrência	12	12	620.98
ARQUITETURA E URBANISMO	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	730.58
ARQUIVOLOGIA	Bacharelado	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	10	10	641.41
ARTES VISUAIS	Licenciatura	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	6	6	683.76
ARTES VISUAIS	Licenciatura	Noturno	AM	Parintins	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "PROF. DORVAL VARELA MOURA" 	0	A	Ampla concorrência	7	7	589.12
ARTES VISUAIS	Licenciatura	Matutino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	6	6	698.64
BIBLIOTECONOMIA	Bacharelado	Matutino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	14	14	631.71
BIOTECNOLOGIA	Bacharelado	Integral	AM	Coari	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO MÉDIO SOLIMÕES	0	A	Ampla concorrência	12	12	642.65
BIOTECNOLOGIA	Tecnológico	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	11	11	708.78
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	14	14	745.35
CIÊNCIAS - MATEMÁTICA E FÍSICA	Licenciatura	Noturno	AM	Itacoatiara	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "MOYSÉS BENARRÓS ISRAEL" DO PÓLO MÉDIO AMAZONAS	0	A	Ampla concorrência	12	12	585.31
CIÊNCIAS - MATEMÁTICA E FÍSICA	Licenciatura	Integral	AM	Humaitá	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO VALE DO RIO MADEIRA	0	A	Ampla concorrência	12	12	546.98
CIÊNCIAS - MATEMÁTICA E FÍSICA	Licenciatura	Integral	AM	Coari	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO MÉDIO SOLIMÕES	0	A	Ampla concorrência	12	12	575.34
CIÊNCIAS - QUÍMICA E BIOLOGIA	Licenciatura	Integral	AM	Coari	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO MÉDIO SOLIMÕES	0	A	Ampla concorrência	12	12	591.18
CIÊNCIAS - QUÍMICA E BIOLOGIA	Licenciatura	Integral	AM	Humaitá	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO VALE DO RIO MADEIRA	0	A	Ampla concorrência	12	12	582.18
CIÊNCIAS - QUÍMICA E BIOLOGIA	Licenciatura	Integral	AM	Benjamin Constant	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO ALTO SOLIMÕES	0	A	Ampla concorrência	12	12	570.06
CIÊNCIAS - QUÍMICA E BIOLOGIA	Licenciatura	Integral	AM	Itacoatiara	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "MOYSÉS BENARRÓS ISRAEL" DO PÓLO MÉDIO AMAZONAS	0	A	Ampla concorrência	12	12	603.13
CIÊNCIAS AGRÁRIAS E DO AMBIENTE	Licenciatura	Integral	AM	Benjamin Constant	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO ALTO SOLIMÕES	0	A	Ampla concorrência	12	12	537.13
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	5	5	705.94
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	5	5	719.22
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	7	7	697.83
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	698.45
CIÊNCIAS CONTÁBEIS	Bacharelado	Vespertino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	688.94
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	708.57
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	700.61
CIÊNCIAS NATURAIS	Licenciatura	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	10	10	630.08
CIÊNCIAS NATURAIS	Licenciatura	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	10	10	636.44
CIÊNCIAS SOCIAIS	Bacharelado	Matutino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	14	14	677.21
COMUNICAÇÃO SOCIAL - JORNALISMO	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	9	9	715.82
COMUNICAÇÃO SOCIAL - JORNALISMO	Bacharelado	Noturno	AM	Parintins	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "PROF. DORVAL VARELA MOURA" 	0	A	Ampla concorrência	12	12	637.08
COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	8	8	710.70
DESIGN	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	709.74
DIREITO	Bacharelado	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	16	16	769.21
DIREITO	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	16	16	769.20
EDUCAÇÃO FÍSICA	Licenciatura	Integral	AM	Parintins	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO "PROF. DORVAL VARELA MOURA" 	0	A	Ampla concorrência	12	12	604.15
EDUCAÇÃO FÍSICA	Licenciatura	Noturno	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	657.89
EDUCAÇÃO FÍSICA	Licenciatura	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	645.61
EDUCAÇÃO FÍSICA - PROMOÇÃO EM SAÚDE E LAZER	Bacharelado	Vespertino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	6	6	657.20
EDUCAÇÃO FÍSICA - TREINAMENTO ESPORTIVO	Bacharelado	Vespertino	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	6	6	668.05
ENFERMAGEM	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	ESCOLA DE ENFERMAGEM DE MANAUS	0	A	Ampla concorrência	14	14	750.67
ENFERMAGEM	Bacharelado	Integral	AM	Coari	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO MÉDIO SOLIMÕES	0	A	Ampla concorrência	10	10	694.53
ENGENHARIA AMBIENTAL	Bacharelado	Integral	AM	Humaitá	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	CAMPUS UNIVERSITÁRIO DO PÓLO VALE DO RIO MADEIRA	0	A	Ampla concorrência	12	12	628.95
ENGENHARIA CIVIL	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	14	14	736.55
ENGENHARIA DA COMPUTAÇÃO	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	14	14	745.67
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	671.43
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	11	11	685.74
ENGENHARIA DE PESCA	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	11	11	642.49
ENGENHARIA DE PETRÓLEO E GÁS	Bacharelado	Integral	AM	Manaus	UFAM	UNIVERSIDADE FEDERAL DO AMAZONAS	UNIDADE SEDE	0	A	Ampla concorrência	12	12	696.62
