no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	TO	Porto Nacional	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL	0	A	Ampla concorrência	8	8	559.41
CIÊNCIAS SOCIAIS	Licenciatura	Matutino	TO	Tocantinópolis	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS	0	A	Ampla concorrência	8	8	578.25
DIREITO	Bacharelado	Noturno	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	699.53
EDUCAÇÃO FÍSICA	Licenciatura	Noturno	TO	Tocantinópolis	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS	0	A	Ampla concorrência	8	8	573.57
EDUCAÇÃO FÍSICA	Licenciatura	Noturno	TO	Miracema do Tocantins	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE MIRACEMA	0	A	Ampla concorrência	8	8	567.79
ENFERMAGEM	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	3	3	674.48
ENGENHARIA AMBIENTAL	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	629.64
ENGENHARIA CIVIL	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	684.91
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	636.68
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Integral	TO	Gurupi	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE GURUPI	0	A	Ampla concorrência	8	8	615.50
ENGENHARIA ELÉTRICA	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	649.78
ENGENHARIA FLORESTAL	Bacharelado	Integral	TO	Gurupi	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE GURUPI	0	A	Ampla concorrência	8	8	591.96
FILOSOFIA	Licenciatura	Noturno	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	597.95
FÍSICA	Licenciatura	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	5	5	610.87
GEOGRAFIA	Licenciatura	Noturno	TO	Porto Nacional	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL	0	A	Ampla concorrência	8	8	562.00
GEOGRAFIA	Licenciatura	Noturno	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	8	8	571.45
GESTÃO DE COOPERATIVAS	Tecnológico	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	5	5	578.53
GESTÃO DE TURISMO	Tecnológico	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	5	5	562.13
HISTÓRIA	Licenciatura	Matutino	TO	Porto Nacional	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL	0	A	Ampla concorrência	8	8	596.76
HISTÓRIA	Licenciatura	Noturno	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	8	8	598.13
JORNALISMO	Bacharelado	Noturno	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	685.12
LOGÍSTICA	Tecnológico	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	5	5	592.69
MATEMÁTICA	Licenciatura	Matutino	TO	Arraias	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARRAIAS - UNIDADE DE BURITIZINHO	0	A	Ampla concorrência	8	8	558.55
MATEMÁTICA	Licenciatura	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	8	8	609.94
MEDICINA	Bacharelado	Integral	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ	0	A	Ampla concorrência	5	5	773.27
MEDICINA	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	777.85
MEDICINA VETERINÁRIA	Bacharelado	Integral	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ	0	A	Ampla concorrência	8	8	666.09
NUTRIÇÃO	Bacharelado	Integral	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	678.12
PEDAGOGIA	Licenciatura	Matutino	TO	Tocantinópolis	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE TOCANTINÓPOLIS	0	A	Ampla concorrência	8	8	565.83
PEDAGOGIA	Licenciatura	Matutino	TO	Arraias	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARRAIAS - UNIDADE DE BURITIZINHO	0	A	Ampla concorrência	8	8	561.51
PEDAGOGIA	Licenciatura	Noturno	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	593.11
PEDAGOGIA	Licenciatura	Noturno	TO	Miracema do Tocantins	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE MIRACEMA	0	A	Ampla concorrência	8	8	553.98
PSICOLOGIA	Bacharelado	Integral	TO	Miracema do Tocantins	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE MIRACEMA	0	A	Ampla concorrência	8	8	661.32
QUÍMICA	Licenciatura	Matutino	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - CIMBA	0	A	Ampla concorrência	5	5	587.12
QUÍMICA AMBIENTAL	Bacharelado	Integral	TO	Gurupi	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE GURUPI	0	A	Ampla concorrência	8	8	545.95
RELAÇÕES INTERNACIONAIS	Bacharelado	Vespertino	TO	Porto Nacional	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PORTO NACIONAL	0	A	Ampla concorrência	8	8	698.48
SERVIÇO SOCIAL	Bacharelado	Matutino	TO	Miracema do Tocantins	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE MIRACEMA	0	A	Ampla concorrência	8	8	558.67
TEATRO	Licenciatura	Noturno	TO	Palmas	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE PALMAS	0	A	Ampla concorrência	8	8	593.50
TURISMO PATRIMONIAL E SOCIOAMBIENTAL	Tecnológico	Noturno	TO	Arraias	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARRAIAS	0	A	Ampla concorrência	8	8	564.17
ZOOTECNIA	Bacharelado	Integral	TO	Araguaína	UFT	FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS	CAMPUS UNIVERSITÁRIO DE ARAGUAÍNA - EMVZ	0	A	Ampla concorrência	8	8	609.82
ADMINISTRAÇÃO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ADMINISTRAÇÃO - CAMPUS CENTRO	0	A	Ampla concorrência	12	12	739.39
ADMINISTRAÇÃO	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ADMINISTRAÇÃO - CAMPUS CENTRO	0	A	Ampla concorrência	24	24	719.40
ADMINISTRAÇÃO PÚBLICA E SOCIAL	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ADMINISTRAÇÃO - CAMPUS CENTRO	0	A	Ampla concorrência	12	12	692.25
AGRONOMIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE AGRONOMIA	0	A	Ampla concorrência	13	13	644.82
ARQUITETURA E URBANISMO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE ARQUITETURA - CAMPUS CENTRO	0	A	Ampla concorrência	16	16	712.46
ARQUIVOLOGIA	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE BIBLIOTECONOMIA E COMUNICAÇÃO - CAMPUS SAÚDE	0	A	Ampla concorrência	4	4	667.76
ARTES VISUAIS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	INSTITUTO DE ARTES - CAMPUS CENTRO	0	A	Ampla concorrência	6	6	720.85
ARTES VISUAIS	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	INSTITUTO DE ARTES - CAMPUS CENTRO	0	A	Ampla concorrência	6	6	701.54
BIBLIOTECONOMIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE BIBLIOTECONOMIA E COMUNICAÇÃO - CAMPUS SAÚDE	0	A	Ampla concorrência	11	11	641.92
BIOMEDICINA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	INSTITUTO DE CIÊNCIAS BÁSICAS DA SAÚDE - CAMPUS CENTRO	0	A	Ampla concorrência	5	5	714.55
BIOTECNOLOGIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	4	4	725.37
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	15	15	733.32
CIÊNCIAS ATUARIAIS	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE CIÊNCIAS ECONÔMICAS - CAMPUS CENTRO	0	A	Ampla concorrência	6	6	715.57
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	4	4	737.11
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	10	10	697.91
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE CIÊNCIAS ECONÔMICAS - CAMPUS CENTRO	0	A	Ampla concorrência	21	21	676.78
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE CIÊNCIAS ECONÔMICAS - CAMPUS CENTRO	0	A	Ampla concorrência	12	12	724.04
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE CIÊNCIAS ECONÔMICAS - CAMPUS CENTRO	0	A	Ampla concorrência	10	10	743.30
CIÊNCIAS JURÍDICAS E SOCIAIS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE DIREITO	0	A	Ampla concorrência	21	21	715.52
CIÊNCIAS JURÍDICAS E SOCIAIS	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE DIREITO	0	A	Ampla concorrência	31	31	704.16
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	687.55
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	664.29
CIÊNCIAS SOCIAIS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	687.55
CIÊNCIAS SOCIAIS	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	683.32
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE BIBLIOTECONOMIA E COMUNICAÇÃO - CAMPUS SAÚDE	0	A	Ampla concorrência	7	7	706.70
DANÇA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE EDUCAÇÃO FÍSICA, FISIOTERAPIA E DANÇA - CAMPUS OLÍMPICO	0	A	Ampla concorrência	4	4	674.43
DESIGN DE PRODUTO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE ARQUITETURA - CAMPUS CENTRO	0	A	Ampla concorrência	6	6	685.36
DESIGN VISUAL	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE ARQUITETURA - CAMPUS CENTRO	0	A	Ampla concorrência	6	6	693.18
EDUCAÇÃO FÍSICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE EDUCAÇÃO FÍSICA, FISIOTERAPIA E DANÇA - CAMPUS OLÍMPICO	0	A	Ampla concorrência	12	12	667.68
EDUCAÇÃO FÍSICA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE EDUCAÇÃO FÍSICA, FISIOTERAPIA E DANÇA - CAMPUS OLÍMPICO	0	A	Ampla concorrência	12	12	641.68
ENFERMAGEM	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENFERMAGEM - CAMPUS DA SAÚDE	0	A	Ampla concorrência	16	16	675.93
ENGENHARIA AMBIENTAL	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	703.48
ENGENHARIA CARTOGRÁFICA	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	4	4	642.52
ENGENHARIA CIVIL	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	24	24	711.71
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	697.92
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	9	9	754.61
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	5	5	722.82
ENGENHARIA DE ENERGIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	4	4	716.64
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	6	6	683.24
ENGENHARIA DE MINAS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	4	4	668.67
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	11	11	718.79
ENGENHARIA ELÉTRICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	13	13	728.40
ENGENHARIA FÍSICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	736.59
ENGENHARIA HÍDRICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	4	4	664.03
ENGENHARIA MECÂNICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA(MECÂNICA) - CAMPUS DO CENTRO	0	A	Ampla concorrência	18	18	729.84
ENGENHARIA METALÚRGICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	10	10	664.64
ENGENHARIA QUÍMICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE ENGENHARIA	0	A	Ampla concorrência	18	18	727.37
ESTATÍSTICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	6	6	689.68
FARMÁCIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE FARMÁCIA - CAMPUS DA SAÚDE	0	A	Ampla concorrência	18	18	679.51
FILOSOFIA	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	6	6	665.55
FILOSOFIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	4	4	672.80
FÍSICA	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	668.91
FÍSICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	12	12	710.11
FÍSICA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	5	5	680.37
FISIOTERAPIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	ESCOLA DE EDUCAÇÃO FÍSICA, FISIOTERAPIA E DANÇA - CAMPUS OLÍMPICO	0	A	Ampla concorrência	4	4	682.47
FONOAUDIOLOGIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE ODONTOLOGIA	0	A	Ampla concorrência	4	4	696.55
GEOGRAFIA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	2	2	656.19
GEOGRAFIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	2	2	659.48
GEOGRAFIA	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	2	2	679.86
GEOGRAFIA	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	2	2	680.16
GEOLOGIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	6	6	666.27
HISTÓRIA	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	679.63
HISTÓRIA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	1	1	722.37
HISTÓRIA	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	2	2	698.73
HISTÓRIA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	6	6	700.28
HISTÓRIA DA ARTE	Bacharelado	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	INSTITUTO DE ARTES - CAMPUS CENTRO	0	A	Ampla concorrência	4	4	737.72
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	RS	Tramandaí	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS LITORAL NORTE	0	A	Ampla concorrência	27	27	598.55
JORNALISMO	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE BIBLIOTECONOMIA E COMUNICAÇÃO - CAMPUS SAÚDE	0	A	Ampla concorrência	7	7	727.17
LETRAS	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	20	20	683.53
LETRAS	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	18	18	668.20
MATEMÁTICA	Licenciatura	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	685.75
MATEMÁTICA	Licenciatura	Noturno	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	663.40
MATEMÁTICA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	CAMPUS DO VALE	0	A	Ampla concorrência	7	7	697.07
MEDICINA	Bacharelado	Integral	RS	Porto Alegre	UFRGS	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	FACULDADE DE MEDICINA - CAMPUS SAÚDE	0	A	Ampla concorrência	21	21	788.52
